,Address,Description,FeatureCount,Fee,Langtitude,Latitude,LengthOfVisit,MuseumName,PhoneNum,Rank,Rating,ReviewCount,TotalThingsToDo
926,"202 SW O St, Bentonville, AR 72712-3641","The Museum of Native American History invites you to ""Walk Through America's Past,"" where we will give you a glimpse into what life was like for America's first inhabitants. The museum is divided into five different time periods that will guide you through the constantly changing lives of the Native Americans, as seen through their artifacts . Our displays feature relics that date from over 14,000 years old to historic times. Come visit our museum and enjoy seeing some of the finest treasures ever created by early craftsmen.Schools and groups are welcomed, call to make reservations. Handicap Accessible",0,NA,-94.2311562,36.3714449,NA,Museum of Native American History,(479) 273-2456,2,5.0,718,23
927,"Central Av | Street 13 and 13 bis, San Jose 10106, Costa Rica","The Jade Museum and of precolumbian culture is positioned as an innovative state-of-the-art cultural proposal in the protection and conservation of archaeological heritage in Central America. Located in the center of Costa Rics's capital, the building was especially constructed to house the museum's collection, its architecture evoking a cut jade block. Its five levels exhibit objects crafted by artisans specialized in solving their daily subsistence needs, their spiritual and political world.",0,NA,NA,NA,1-2 hours ,Jade Museum,+506 2521 6610,3,4.5,625,111
928,"Schaumainkai 41, 60596 Frankfurt, Hesse, Germany",A museum dedicated to film history and technology. The museum also hosts film screenings.,1,Yes ,8.6774925,50.1052909,1-2 hours ,German Film Museum (Deutsches Filmmuseum),49 69 96 12 20 0,6,4.5,319,387
929,"Emmasingel 31, 5611 AZ Eindhoven, The Netherlands",NA,0,NA,5.4747232,51.4388625,NA,Philips Museum,31 40 235 90 30,2,4.0,390,58
930,"Tverskaya St., 21, Moscow 125009, Russia","Stone lions guard the gateway of this splendid Russian classical-style building, which houses a constantly expanding collection of items that document major events in Russia over the past century and a half.",0,NA,37.601597,55.766112,1-2 hours ,The State Central Museum of Contemporary History of Russia,+7 495 699 67 24,146,4.0,116,"2,279"
931,"Spaarne 16 | Haarlem, 2011 CH Haarlem, The Netherlands","Anyone who opens the museum's heavy door on the bank of the River Spaarne sees at a glance what it is that inspires such enthusiasm. The museum breathes the atmosphere of the 18th and 19th centuries - the Age of the Enlightenment - when people were busily gathering knowledge about the world. Teylers Museum is a world in itself, one that you will never forget. Teylers Museum is the best-preserved 18th-century public knowledge institution for the arts and sciences in the world. It has been open to the public since 1784, welcoming all those who are eager to look at paintings and drawings by the Old Masters, magnificent minerals, ingenious scientific instruments, precious books, and centuries-old fossils. The museum's interior alone, with the monumental Oval Room as pice de resistance, is a truly remarkable attraction. It is the only authentic 18th-century museum interior in the world.",0,NA,4.640344799999999,52.3803511,NA,Teylers Museum,31235160960,5,4.5,497,53
932,"Charles Dickens Museum 48 Doughty Street, London WC1N 2LX, England","The Charles Dickens Museum in London holds the world's most important Dickens collection with over 100,000 items including manuscripts, rare editions, personal items, paintings and other visual sources.Based in 48 Doughty Street, the authors only surviving London house, we offer visitors the chance to experience what Dickenss home would have been like and learn more about the great novelist and social commentator. We are open every day of the week, and welcome visitors of all ages.",1,NA,-0.1163028,51.5235892,NA,The Charles Dickens Museum,44 20 7405 2127,86,4.5,564,"1,443"
933,"Calle Manuel Rojas Marcos 3, 41004 Seville, Spain","The Flamenco Dance Museum in Seville is the principal reference of the Andalusian cultural heritage, which makes understand and feel the union between culture and flamenco art, it is considered therefore as the temple of the Andalusian flamenco culture. The fusions the tradition of flamenco art with high technology and becomes the main entrance portal for the emotional understanding of this expression of Andalusian identity. A simple must for the cultural tourist. ",3,NA,-5.991232300000001,37.3889387,NA,Museo del Baile Flamenco,+34954340311,12,4.5,"1,511",255
934,"Center Corniche Ave, Luxor, Egypt","A museum featuring items found beneath the Luxor Temple, and from the tomb of King Tut. Also on exhibit is a re-assembled wall from the Temple of Aten.",0,NA,32.6396357,25.6872431,NA,Luxor Museum,NA,6,4.5,895,83
935,"99 9 Sukhumvit Road Bangmuangmai, Samut Prakan 10270, Thailand",NA,0,NA,100.6059145,13.5825072,NA,Erawan Museum,0 2380 0305,2,4.5,388,15
936,"Bredgade 68, Copenhagen 1260, Denmark",NA,2,NA,12.592745,55.686577,2-3 hours ,Designmuseum Danmark,4533185656,37,4.0,644,325
937,"The Argent Centre 60 Frederick Street | Hockley, Birmingham B1 3HS, England","Immerse yourself in the exciting world of pens and calligraphy and explore our amazing collection of over 5,000 objects.",3,NA,-1.91215,52.4848258,1-2 hours ,The Pen Museum,+44 121 236 9834,14,4.5,492,266
938,"Lungotevere Augusta, 00186 Rome, Italy","The ceremonial dedication of the Altar of Peace, took place on the 30th January in the year 9 B.C. It seems, according to the evidence provided by the historian Cassius Dione (LIV, 25.3), that at first the Senate had planned to build an altar within their own building, the Curia, but the idea was not followed through and the northernmost part of the Field of Mars, which had recently been urbanized, was chosen instead. The altar dedicated to peace came, therefore, and not by chance, to be built in the middle of a vast plain, on which, traditionally, the man oeuvres of the infantry and the cavalry took place, and, in more recent times, the gymnastic exercises of the Roman youth. ",2,NA,12.474738,41.9076556,NA,Museo dell'Ara Pacis,+39-06-06-08,150,4.0,550,"1,262"
939,"Friedrichstr. 43-45 | Checkpoint Charlie, 10969 Berlin, Germany","Museum focusing on the history surrounding the Berlin Wall, including an exhibit of instruments people used to escape.",2,Yes ,13.3903685,52.5075927,2-3 hours ,Berlin Wall Museum (Museum Haus am Checkpoint Charlie),030 25 37 250,110,3.5,"1,714",722
940,"Bulevardi 40, Helsinki 00120, Finland","The collections of the Sinebrychoff Art Museum include some of the most valuable and internationally important paintings by old European masters to be found in Finland. The collections have mainly been made up of donations. The unique house museum of Paul and Fanny Sinebrychoff, a permanent exhibition on the 2nd floor makes up the core of the museum. The art collection of the Sinebrychoffs, including furniture and other artefacts was left to the Finnish government as a bequest in 1921.",0,NA,24.9324843,60.16264460000001,NA,Sinebrychoff Art Museum,294 500 460,45,4.5,83,270
941,"Bernauer Strasse 111/119, 13355 Berlin, Germany","The Berlin Wall Memorial is the central memorial site of German division, located in the middle of the capital. Situated at the historic site on Bernauer Strasse, it extends along 1.4 kilometers of the former border strip. The memorial contains the last piece of Berlin Wall with the preserved grounds behind it and is thus able to convey an impression of how the border fortifications developed until the end of the 1980s. The events that took place here together with the preserved historical remnants and traces of border obstacles on display help to make the history of Germany's division comprehensible to visitors. The memorial is part of the Berlin Wall Foundation, which also includes the Marienfelde Refugee Center Museum, the central site dedicated to the history of flight and emigration in divided Germany.",7,NA,13.38943,52.53523,NA,Memorial of the Berlin Wall,+49 30 467986666,4,4.5,"10,935",722
942,"Old Blue Mill, Backbarrow LA12 8TA, England","The Lakeland Motor Museum nestles in the picturesque Leven Valley, at Backbarrow, close to the southern tip of Lake Windermere in the beautiful English Lake District.This thought-provoking attraction provides a perfect 'whatever the weather', all year venue, which entertains and enthrals all ages.Our free educational quiz helps pass on knowledge and understanding.We offer combined ticketing with Windermere Lake Cruises and the Lakeside and Haverthwaite Steam Railway.The museum's adjacent Cafe Ambio has a beautiful riverside setting and our welcoming gift shop is among the best of places to find the perfect present for any occasion.",0,NA,-2.9896573,54.25988419999999,NA,Lakeland Motor Museum,015395 30400,1,4.5,890,3
943,"Praca Civica Ulisses Guimaraes | Palcio das Indstrias, Sao Paulo, State of Sao Paulo 03003-060, Brazil","Located in a Victorian-era structure reminiscent of Foster's Home for Imaginary Friends, Catavento Cultural is chock-full of interactive, hands-on exhibits and educational activities for children. Subjects covered include space, wildlife, geography, the human body and society. They are presented in action-filled, engaging fashion for the little ones. The surrounding neighborhood can be a bit sketchy, so taking a cab is recommended.",1,Yes ,NA,NA,2-3 hours ,Catavento Cultural e Educacional,+55(11) 3315-0051,5,4.5,"4,836",651
944,"441 Freedom Pkwy NE, Atlanta, GA 30307-1496","The Carter Presidential Library and Museum re-opens October 1, 2009 as an all-new,state-of-the-art museum tracing the life and work of President Jimmy Carter, from his childhood in Plains to the work he and Mrs. Carter do around the world to promote peace and health.",3,Yes ,-84.3562403,33.7664571,2-3 hours ,Jimmy Carter Library & Museum,404-865-7100,16,4.5,694,268
945,"Gammlia, Helena Elisabeths Vag, Umea 903 04, Sweden",NA,0,NA,NA,NA,2-3 hours ,Vasterbottens Museum,+46 90 16 39 01,2,4.5,68,15
946,"6030 Hangar Rd, Tillamook, OR 97141-9641",NA,0,NA,-123.8048421,45.420344,NA,Tillamook Air Museum,503-842-1130,5,4.0,429,22
947,"399 Center St, Wolfeboro, NH 03894-4865","The Museum features many of the finest examples of vintage mahogany and antique boats on a rotating basis, including; Gar Wood, Chris-Craft, Century, Dodge, Penn Yan, Lyman and Hacker. There are runabouts, race-boats, canoes, guide boats, and sail boats. Whether you are an outboard, steam, paddle or sail enthusiast, the displays, enhanced with archival photos, trophies and models, bring to life a truly grand era of boating.",0,NA,-71.1884858,43.605711,1-2 hours ,New Hampshire Boat Museum,+1 603-569-4554,2,4.5,56,24
948,"Place Saint Jean de Malte, 13100, Aix-en-Provence, France","Named after famous local painter Franois Marius Granet, this museum houses a collection of French paintings from the 16th century on.",2,NA,5.4114998,43.49460819999999,1-2 hours ,Granet Museum,33 4 42 52 88 32,8,4.0,735,108
949,"Sofokli Venizelou 27, Heraklion, Crete 71202, Greece","The Historical Museum of Crete presents a comprehensive view of Cretan history from early Christian times to the present day. It was founded in 1953 by the Society of Cretan Historical Studies, which had been established two years earlier. The museum is housed in a two-storey neoclassical building, which was constructed in 1903 on the site of an earlier mansion belonging to the Kalokerinos family. The second building, designed by K. Tsandirakis, was clearly influenced by morphological features of the earlier one, and was later listed as a historical monument. The new museum extension to the west constituted an attempt to combine traditional and modern architecture. The original goal of those founding the Historical Museum of Crete was to collect and preserve valuable archaeological, ethnographic and historical material deriving from the medieval and modern periods in Cretan history. The process of enriching the collections, extending exhibition space and redefining the museum's aims has never ceased. Prolific research and publishing activity, the organisation of temporary exhibitions, educational programmes and the use of audiovisual media all form part of the modern educational role adopted by the Historical Museum of Crete over time. The same approach also includes the gradual re-organisation of the collections on display so as to appeal to a wider range of visitors, thus offering them the opportunity to understand the many facets of historical development on Crete from early Byzantine times to the present day.",0,NA,25.1308305,35.3419383,1-2 hours ,Historical Museum of Crete,+30 281 028 3219,2,4.5,427,68
