event_name,total_sales,month,url,location,year,date,ID
The Four Scottish Colourists,"534,635",Nov,http://www.christies.com/The-Four-Scottish-Colourists-9090.aspx,Glasgow,1998,12,1588
BOOKS,"2,840,459",Nov,http://www.christies.com/BOOKS-8285.aspx,"London, King Street",1998,11,6044
"Carpets, Decorative Objects and Furniture","180,740",Nov,http://www.christies.com/Carpets-Decorative-Objects-and-8610.aspx,"London, South Kensington",1998,11,8191
CONTEMPORARY,"214,297",Nov,http://www.christies.com/CONTEMPORARY-8611.aspx,"London, South Kensington",1998,11,8192
Europe & Overseas,"262,090",Nov,http://www.christies.com/Europe-and-Overseas-8920.aspx,Spink London,1998,11,1183
Fine Jewellery,"164,703",Nov,http://www.christies.com/Fine-Jewellery-8868.aspx,Glasgow,1998,11,1598
The Age of Elegance,"7,684,475",Nov,http://www.christies.com/The-Age-of-Elegance-8238.aspx,"New York, Park Avenue",1998,11,8946
20TH CENTURY PAINTINGS,"1,939,185",Nov,http://www.christies.com/20TH-CENTURY-PAINTINGS-8492.aspx,"New York, East",1998,10,8171
A COLLECTION OF LOUIS VUITTON AND GOYARD LUGGAGE,"40,952",Nov,http://www.christies.com/A-COLLECTION-OF-LOUIS-8817.aspx,"London, South Kensington",1998,10,8253
British Empire,"466,380",Nov,http://www.christies.com/British-Empire-8919.aspx,Spink London,1998,10,1182
EARLY SILVER SPOONS,"276,633",Nov,http://www.christies.com/EARLY-SILVER-SPOONS-8607.aspx,"London, South Kensington",1998,10,8188
Fine Costume and Textiles,"124,039",Nov,http://www.christies.com/Fine-Costume-and-Textiles-8608.aspx,"London, South Kensington",1998,10,8189
SILVER AND PLATE,"168,412",Nov,http://www.christies.com/SILVER-AND-PLATE-8609.aspx,"London, South Kensington",1998,10,8190
"Dutch, Flemish and German Old Master Drawings","1,813,003",Nov,http://www.christies.com/Dutch-Flemish-and-German-8716.aspx,Amsterdam,1998,9,2395
Old Master Pictures,"10,334,863",Nov,http://www.christies.com/Old-Master-Pictures-8699.aspx,Amsterdam,1998,9,2394
20C British Art,"1,670,850",Nov,http://www.christies.com/20C-British-Art-8259.aspx,"London, King Street",1998,6,6042
BRITISH AND CONTINENTAL CERAMICS,"163,162",Nov,http://www.christies.com/BRITISH-AND-CONTINENTAL-CERAMICS-8599.aspx,"London, South Kensington",1998,5,8181
MARITIME,"888,156",Nov,http://www.christies.com/MARITIME-8600.aspx,"London, South Kensington",1998,5,8182
THE STANDISH COLLECTION OF GLASS,"180,953",Nov,http://www.christies.com/THE-STANDISH-COLLECTION-OF-8606.aspx,"London, South Kensington",1998,5,8187
THE STANLEY SPENCER STUDIO SALE,"390,390",Nov,http://www.christies.com/THE-STANLEY-SPENCER-STUDIO-8317.aspx,"London, King Street",1998,5,6041
WINE,"216,083",Nov,http://www.christies.com/WINE-8283.aspx,"London, King Street",1998,5,6040
20TH CENTURY BRITISH ART,"260,837",Nov,http://www.christies.com/20TH-CENTURY-BRITISH-ART-8605.aspx,"London, South Kensington",1998,4,8186
"CALIFORNIA, WESTERN & AMERICAN PAINTINGS, DRWGS & SCULPTURE","2,069,505",Nov,http://www.christies.com/CALIFORNIA-WESTERN-and-AMERICAN-8370.aspx,Los Angeles,1998,4,9030
"CARPETS, DECORATIVE OBJECTS AND FURNITURE","127,207",Nov,http://www.christies.com/CARPETS-DECORATIVE-OBJECTS-AND-8604.aspx,"London, South Kensington",1998,4,8185
20th Century Prints,"206,931",Nov,http://www.christies.com/20th-Century-Prints-9409.aspx,"London, South Kensington",1999,30,8596
Arte del XIX secolo,"3,421,180,000",Nov,http://www.christies.com/Arte-del-XIX-secolo-9701.aspx,Rome,1999,30,2361
"Fine Antique Firearms, Swords and Western Memorabilia","865,863",Nov,http://www.christies.com/Fine-Antique-Firearms-Swords-9672.aspx,"New York, East",1999,30,8299
"Important American Paintings, Drawings & Sculpture","21,449,600",Nov,http://www.christies.com/Important-American-Paintings-Drawings-9722.aspx,"New York, Rockefeller Plaza",1999,30,9254
"Orders, Decorations, Campaign Medals and Militaria","422,378",Nov,http://www.christies.com/Orders-Decorations-Campaign-Medals-9216.aspx,Spink London,1999,30,1232
Prints,"1,667,467",Nov,http://www.christies.com/Prints-9531.aspx,"London, King Street",1999,30,6223
"Quilts, Costumes and Textiles","85,404",Nov,http://www.christies.com/Quilts-Costumes-and-Textiles-9407.aspx,"London, South Kensington",1999,30,8594
Silver and Plated Wares,"119,933",Nov,http://www.christies.com/Silver-and-Plated-Wares-9406.aspx,"London, South Kensington",1999,30,8593
Books,"2,203,137",Nov,http://www.christies.com/Books-9529.aspx,"London, King Street",1999,29,6222
CSK - Wine,"112,480",Nov,http://www.christies.com/CSK--Wine-9530.aspx,"London, King Street",1999,29,6242
"Important 20th Century Decorative Arts, including","3,083,770",Nov,http://www.christies.com/Important-20th-Century-Decorative-9669.aspx,"New York, Rockefeller Plaza",1999,29,9234
The Barbra Streisand Collection,"2,986,810",Nov,http://www.christies.com/The-Barbra-Streisand-Collection-9671.aspx,"New York, Rockefeller Plaza",1999,29,9296
"Tiffany, Innovation in American Design","5,239,630",Nov,http://www.christies.com/Tiffany-Innovation-in-American-9670.aspx,"New York, Rockefeller Plaza",1999,29,9286
Important Design,"1,770,735",Nov,http://www.christies.com/Important-Design-9668.aspx,"New York, East",1999,27,8307
Oriental Paintings and Prints,"93,920",Nov,http://www.christies.com/Oriental-Paintings-and-Prints-9404.aspx,"London, South Kensington",1999,26,8591
Sporting Art and Dogs,"319,148",Nov,http://www.christies.com/Sporting-Art-and-Dogs-9405.aspx,"London, South Kensington",1999,26,8592
The London Sale,"2,147,580",Nov,http://www.christies.com/The-London-Sale-9173.aspx,"London, King Street",1999,26,6172
British and Continental Pictures,"73,922",Nov,http://www.christies.com/British-and-Continental-Pictures-9401.aspx,"London, South Kensington",1999,25,8588
"Magic Lanterns, Optical Toys and Cameras","373,037",Nov,http://www.christies.com/Magic-Lanterns-Optical-Toys-9403.aspx,"London, South Kensington",1999,25,8590
"Mobili, Oggetti d`Arte, Maioliche e Porcellane","2,687,120,000",Nov,http://www.christies.com/Mobili-Oggetti-dArte-Maioliche-9700.aspx,Rome,1999,25,2360
Oriental Ceramics and Works of Art,"786,994",Nov,http://www.christies.com/Oriental-Ceramics-and-Works-9402.aspx,"London, South Kensington",1999,25,8589
Whisky - Glasgow,"176,489",Nov,http://www.christies.com/Whisky--Glasgow-9535.aspx,"London, King Street",1999,25,6253
"Carpets, Furniture and Works of Art","1,114,246",Nov,http://www.christies.com/Carpets-Furniture-and-Works-9400.aspx,"London, South Kensington",1999,24,8587
Clocks,"528,586",Nov,http://www.christies.com/Clocks-9527.aspx,"London, King Street",1999,24,6219
Globes and Planetaria,"300,590",Nov,http://www.christies.com/Globes-and-Planetaria-9399.aspx,"London, South Kensington",1999,24,8586
Guns,"271,917",Nov,http://www.christies.com/Guns-9528.aspx,"London, King Street",1999,24,6220
Important Watches,"502,150",Nov,http://www.christies.com/Important-Watches-9730.aspx,"London, South Kensington",1999,24,8634
Jewellery and Watches,"2,713,448",Nov,http://www.christies.com/Jewellery-and-Watches-9461.aspx,Amsterdam,1999,24,2441
"European Ceramics, Dutch Delftware and Glass","1,150,734",Nov,http://www.christies.com/European-Ceramics-Dutch-Delftware-9460.aspx,Amsterdam,1999,23,2440
Fine Silver,"1,281,817",Nov,http://www.christies.com/Fine-Silver-9526.aspx,"London, King Street",1999,23,6221
Jewellery,"200,181",Nov,http://www.christies.com/Jewellery-9398.aspx,"London, South Kensington",1999,23,8585
Latin American Paintings,"678,221",Nov,http://www.christies.com/Latin-American-Paintings-9667.aspx,"New York, East",1999,23,8313
Studio Pottery,"123,993",Nov,http://www.christies.com/Studio-Pottery-9397.aspx,"London, South Kensington",1999,23,8584
Miniatures,"1,024,347",Nov,http://www.christies.com/Miniatures-9525.aspx,"London, King Street",1999,22,6218
The Latin American Sale,"10,978,050",Nov,http://www.christies.com/The-Latin-American-Sale-9721.aspx,"New York, Rockefeller Plaza",1999,22,9252
Fine Covers of Hong Kong,"9,786,557",Nov,http://www.christies.com/Fine-Covers-of-Hong-9758.aspx,Spink Hong Kong,1999,21,1220
Banknotes & Coins,"8,341,019",Nov,http://www.christies.com/Banknotes-and-Coins-9757.aspx,Spink Hong Kong,1999,20,1227
Marklin and Trix,"332,856",Nov,http://www.christies.com/Marklin-and-Trix-9395.aspx,"London, South Kensington",1999,19,8582
United States and Foreign Stamps,"690,471",Nov,http://www.christies.com/United-States-and-Foreign-9666.aspx,Spink America,1999,19,9122
"Ageless Elegance, Signed Jewels from a Private Collection.","8,952,000",Nov,http://www.christies.com/Ageless-Elegance-Signed-Jewels-9874.aspx,Geneva,1999,18,1270
British and Continental Ceramics,"130,352",Nov,http://www.christies.com/British-and-Continental-Ceramics-9393.aspx,"London, South Kensington",1999,18,8580
Film Art and Entertainment,"1,167,013",Nov,http://www.christies.com/Film-Art-and-Entertainment-9737.aspx,Los Angeles,1999,18,9292
Magnificent Jewels,"44,042,365",Nov,http://www.christies.com/Magnificent-Jewels-9560.aspx,Geneva,1999,18,1267
"US, Ancient & Foreign Coins and Banknotes","248,264",Nov,http://www.christies.com/US-Ancient-and-Foreign-9609.aspx,Spink America,1999,18,9116
Wildlife Art,"419,832",Nov,http://www.christies.com/Wildlife-Art-9394.aspx,"London, South Kensington",1999,18,8581
Wine,"457,655",Nov,http://www.christies.com/Wine-9524.aspx,"London, King Street",1999,18,6216
Arte del XX Secolo,"4,305,342,000",Nov,http://www.christies.com/Arte-del-XX-Secolo-9698.aspx,Rome,1999,17,2358
Contemporary Art (Day Sale),"4,998,940",Nov,http://www.christies.com/Contemporary-Art-Day-Sale-9661.aspx,"New York, Rockefeller Plaza",1999,17,9230
Fine French and Continental & European Ceramics and,"4,366,053",Nov,http://www.christies.com/Fine-French-and-Continental-9665.aspx,"New York, Rockefeller Plaza",1999,17,9284
Japanese Art and Design,"1,009,632",Nov,http://www.christies.com/Japanese-Art-and-Design-9488.aspx,"London, King Street",1999,17,6193
Musical Instruments,"528,203",Nov,http://www.christies.com/Musical-Instruments-9390.aspx,"London, South Kensington",1999,17,8577
Netsuke & Lacquer from the Japanese Department of Eskenazi,"727,204",Nov,http://www.christies.com/Netsuke-and-Lacquer-from-9523.aspx,"London, King Street",1999,17,6215
Oriental Costume and Textiles,"101,901",Nov,http://www.christies.com/Oriental-Costume-and-Textiles-9392.aspx,"London, South Kensington",1999,17,8579
Printed Books,"880,847",Nov,http://www.christies.com/Printed-Books-9660.aspx,"New York, East",1999,17,8311
The Nieboer Collection,"726,052",Nov,http://www.christies.com/The-Nieboer-Collection-9389.aspx,"London, South Kensington",1999,17,8576
Watches and Wristwatches,"230,770",Nov,http://www.christies.com/Watches-and-Wristwatches-9391.aspx,"London, South Kensington",1999,17,8578
"Ancient, English and Foreign Coins and Commemorative Medals","274,164",Nov,http://www.christies.com/Ancient-English-and-Foreign-8851.aspx,Spink London,1999,16,1208
Asian Export Art,"1,576,760",Nov,http://www.christies.com/Asian-Export-Art-9522.aspx,"London, King Street",1999,16,6214
Chinese,"1,235,522",Nov,http://www.christies.com/Chinese-9521.aspx,"London, King Street",1999,16,6213
Contemporary Art (Evening Sale),"13,242,600",Nov,http://www.christies.com/Contemporary-Art-Evening-Sale-9659.aspx,"New York, Rockefeller Plaza",1999,16,9228
European Ceramics,"210,565",Nov,http://www.christies.com/European-Ceramics-9754.aspx,"New York, East",1999,16,8331
Exceptional Automobilia from the Bunny Philipps Collection,"251,356",Nov,http://www.christies.com/Exceptional-Automobilia-from-the-9877.aspx,Los Angeles,1999,16,9394
Important Antique Jewellery,"8,824,275",Nov,http://www.christies.com/Important-Antique-Jewellery-9559.aspx,Geneva,1999,16,1266
Silver and Plated Wares,"232,639",Nov,http://www.christies.com/Silver-and-Plated-Wares-9388.aspx,"London, South Kensington",1999,16,8575
"Silver, Russian Works of Art and Objects of Vertu","2,527,971",Nov,http://www.christies.com/Silver-Russian-Works-of-9459.aspx,Amsterdam,1999,16,2439
The Martin Hughes Collection of English Coins,"235,499",Nov,http://www.christies.com/The-Martin-Hughes-Collection-9716.aspx,Spink London,1999,16,1236
Important Watches and Wristwatches,"2,381,162",Nov,http://www.christies.com/Important-Watches-and-Wristwatches-9756.aspx,Geneva,1999,15,1269
Fine and Rare Wines and Cigars,"1,398,319",Nov,http://www.christies.com/Fine-and-Rare-Wines-9767.aspx,Geneva,1999,14,1268
"Autograph Letters and Printed Books,","161,655",Nov,http://www.christies.com/Autograph-Letters-and-Printed-9387.aspx,"London, South Kensington",1999,12,8574
British Pictures,"656,430",Nov,http://www.christies.com/British-Pictures-9520.aspx,"London, King Street",1999,12,6212
Fine Wine and Cigars,"54,936",Nov,http://www.christies.com/Fine-Wine-and-Cigars-9873.aspx,"New York, East",1999,12,8399
Wine,"1,625,954",Nov,http://www.christies.com/Wine-9753.aspx,"New York, East",1999,12,8213
British and Victorian Pictures,"460,452",Nov,http://www.christies.com/British-and-Victorian-Pictures-9384.aspx,"London, South Kensington",1999,11,8571
Important British & Irish Art,"6,395,400",Nov,http://www.christies.com/Important-British-and-Irish-9518.aspx,"London, King Street",1999,11,6210
Important English Furniture,"4,328,962",Nov,http://www.christies.com/Important-English-Furniture-9517.aspx,"London, King Street",1999,11,6184
Maritime,"1,229,889",Nov,http://www.christies.com/Maritime-9386.aspx,"London, South Kensington",1999,11,8573
Oriental Ceramics and Works of art,"171,315",Nov,http://www.christies.com/Oriental-Ceramics-and-Works-9385.aspx,"London, South Kensington",1999,11,8572
Turks & Bahamas,"637,788",Nov,http://www.christies.com/Turks-and-Bahamas-9085.aspx,Spink London,1999,11,1224
20th Century Art (Day Sale),"13,436,625",Nov,http://www.christies.com/20th-Century-Art-Day-9658.aspx,"New York, Rockefeller Plaza",1999,10,9226
British Empire,"740,669",Nov,http://www.christies.com/British-Empire-8850.aspx,Spink London,1999,10,1219
Clarice Cliff Centenary Sale,"327,616",Nov,http://www.christies.com/Clarice-Cliff-Centenary-Sale-9383.aspx,"London, South Kensington",1999,10,8570
Furniture,"152,536",Nov,http://www.christies.com/Furniture-9382.aspx,"London, South Kensington",1999,10,8569
"Impressionist, 20th Century and Contemporary Art","1,906,930",Nov,http://www.christies.com/Impressionist-20th-Century-and-9656.aspx,"New York, East",1999,10,8303
Old Master Drawings,"980,276",Nov,http://www.christies.com/Old-Master-Drawings-9457.aspx,Amsterdam,1999,10,2438
The Hans van Leeuwen Collection: Part III,"1,352,692",Nov,http://www.christies.com/The-Hans-van-Leeuwen-9458.aspx,Amsterdam,1999,10,2445
20th Century Art (Evening Sale),"99,991,500",Nov,http://www.christies.com/20th-Century-Art-Evening-9654.aspx,"New York, Rockefeller Plaza",1999,9,9224
20th Century Jewellery,"159,355",Nov,http://www.christies.com/20th-Century-Jewellery-9381.aspx,"London, South Kensington",1999,9,8568
British Watercolours,"407,460",Nov,http://www.christies.com/British-Watercolours-9516.aspx,"London, King Street",1999,9,6209
Fine Costumes and Textiles,"115,736",Nov,http://www.christies.com/Fine-Costumes-and-Textiles-9380.aspx,"London, South Kensington",1999,9,8567
Impressionist and Post-Impressionist Art (Day Sale),"14,232,160",Nov,http://www.christies.com/Impressionist-and-Post-Impressionist-Art-9653.aspx,"New York, Rockefeller Plaza",1999,9,9222
AN IMPORTANT PRIVATE COLLECTION OF ITALIAN GLASS,"1,559,058",Nov,http://www.christies.com/AN-IMPORTANT-PRIVATE-COLLECTION-10782.aspx,"New York, East",2000,30,8481
BRITISH AND CONTINENTAL CERAMICS,"105,432",Nov,http://www.christies.com/BRITISH-AND-CONTINENTAL-CERAMICS-10821.aspx,"London, South Kensington",2000,30,8958
FINE AND RARE CIGARS,"219,339",Nov,http://www.christies.com/FINE-AND-RARE-CIGARS-10991.aspx,"New York, Rockefeller Plaza",2000,30,9578
IMPORTANT BRITISH AND IRISH ART,"6,968,600",Nov,http://www.christies.com/IMPORTANT-BRITISH-AND-IRISH-10562.aspx,"London, King Street",2000,30,6396
Important English Furniture,"3,962,973",Nov,http://www.christies.com/Important-English-Furniture-10561.aspx,"London, King Street",2000,30,6395
IMPORTANTI GIOIELLI,"4,199,920,000",Nov,http://www.christies.com/IMPORTANTI-GIOIELLI-10763.aspx,Rome,2000,30,2384
"ORDERS, DECORATIONS, CAMPAIGN MEDALS AND MILITARIA","320,437",Nov,http://www.christies.com/ORDERS-DECORATIONS-CAMPAIGN-MEDALS-10085.aspx,Spink London,2000,30,1264
SPORTING ART AND DOGS,"501,678",Nov,http://www.christies.com/SPORTING-ART-AND-DOGS-10822.aspx,"London, South Kensington",2000,30,8959
THE MAGNIFICENT PRIVATE CELLAR OF LENOIR M. JOSEY (conducted with the retailer Zachys),"3,348,547",Nov,http://www.christies.com/THE-MAGNIFICENT-PRIVATE-CELLAR-10487.aspx,"New York, Rockefeller Plaza",2000,30,9550
Toys and Dolls,"278,310",Nov,http://www.christies.com/Toys-and-Dolls-10823.aspx,"London, South Kensington",2000,30,8961
TWENTIETH CENTURY ART,"6,644,138",Nov,http://www.christies.com/TWENTIETH-CENTURY-ART-10704.aspx,Amsterdam,2000,30,2487
BRITISH AND CONTINENTAL WATERCOLOURS AND DRAWINGS,"114,157",Nov,http://www.christies.com/BRITISH-AND-CONTINENTAL-WATERCOLOURS-10820.aspx,"London, South Kensington",2000,29,8957
FINE ORIENTAL CARPETS,"153,572",Nov,http://www.christies.com/FINE-ORIENTAL-CARPETS-10757.aspx,"London, South Kensington",2000,29,8956
Furniture and Works of Art,"1,557,415",Nov,http://www.christies.com/Furniture-and-Works-of-10819.aspx,"London, South Kensington",2000,29,8955
GLOBES AND PLANETERIA,"197,223",Nov,http://www.christies.com/GLOBES-AND-PLANETERIA-10818.aspx,"London, South Kensington",2000,29,8954
